"goal_id","player_id","primary_secondary"
"523","88","1"
"594","88","1"
"712","88","1"
"1160","88","1"
"1264","88","2"
"1309","88","2"
"1332","88","1"
"1377","88","1"
"1382","88","2"
"1489","88","2"
"1644","88","1"
"1657","88","1"
"7","89","1"
"28","89","1"
"155","89","1"
"198","89","2"
"315","89","1"
"319","89","1"
"376","89","2"
"410","89","1"
"414","89","2"
"417","89","1"
"420","89","1"
"469","89","1"
"520","89","1"
"538","89","2"
"560","89","1"
"653","89","1"
"694","89","2"
"700","89","1"
"724","89","2"
"761","89","1"
"762","89","2"
"764","89","1"
"775","89","2"
"778","89","1"
"824","89","2"
"900","89","1"
"956","89","2"
"958","89","1"
"1049","89","1"
"1093","89","2"
"1129","89","1"
"1232","89","2"
"1234","89","2"
"1322","89","1"
"1368","89","1"
"1507","89","2"
"1518","89","1"
"1579","89","2"
"1585","89","1"
"1621","89","1"
"46","90","2"
"172","90","2"
"269","90","2"
"298","90","2"
"302","90","1"
"443","90","2"
"462","90","2"
"562","90","2"
"939","90","1"
"1142","90","2"
"479","91","1"
"540","91","1"
"541","91","2"
"567","91","2"
"1048","91","1"
"1281","91","1"
"304","92","1"
"460","92","1"
"467","92","1"
"84","97","2"
"152","97","1"
"161","97","1"
"429","97","1"
"430","97","1"
"437","97","1"
"451","97","1"
"464","97","1"
"484","97","1"
"535","97","1"
"591","97","1"
"940","97","1"
"953","97","1"
"960","97","2"
"1032","97","1"
"1167","97","2"
"1567","97","1"
"95","98","1"
"98","98","1"
"106","98","2"
"118","98","1"
"121","98","1"
"154","98","1"
"183","98","2"
"275","98","2"
"327","98","2"
"348","98","2"
"361","98","1"
"421","98","2"
"427","98","1"
"499","98","1"
"747","98","2"
"930","98","1"
"950","98","2"
"1033","98","1"
"1263","98","2"
"1362","98","2"
"1372","98","2"
"1664","98","1"
"1669","98","1"
"262","99","1"
"274","99","2"
"407","99","1"
"487","99","1"
"598","99","1"
"1044","99","2"
"1218","99","2"
"1298","99","2"
"1553","99","1"
"174","100","1"
"255","100","1"
"272","100","2"
"284","100","1"
"310","100","1"
"347","100","1"
"380","100","1"
"419","100","1"
"722","100","1"
"870","100","2"
"993","100","1"
"1052","100","1"
"1059","100","1"
"1060","100","2"
"1173","100","1"
"1354","100","1"
"1478","100","2"
"51","101","1"
"519","101","1"
"737","101","1"
"1572","101","1"
"161","102","2"
"208","102","1"
"429","102","2"
"451","102","2"
"591","102","2"
"770","102","2"
"843","102","2"
"951","102","2"
"1126","102","1"
"1405","102","2"
"1436","102","1"
"10","103","1"
"44","103","1"
"45","103","2"
"152","103","2"
"46","104","1"
"96","104","1"
"99","104","2"
"263","104","2"
"464","104","2"
"485","104","1"
"517","104","1"
"644","104","1"
"828","104","1"
"908","104","2"
"937","104","2"
"1100","104","1"
"1143","104","1"
"1433","104","1"
"1452","104","2"
