"name","name","shooter_id","goalie_id","game_id","period","time","is_goal","x_location","y_location","type","quality"
"Loren Gabel","Boston Fleet","8","155","32","1","00:08:00","0","130","123","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","155","32","1","00:10:17","0","146","66","Default","Non quality on net"
"Loren Gabel","Boston Fleet","8","155","32","1","00:10:25","0","172","53","Default","Non quality on net"
"Loren Gabel","Boston Fleet","8","155","32","3","00:02:37","0","89","177","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","59","34","1","00:07:35","1","160","96","Default","Non quality goal"
"Loren Gabel","Boston Fleet","8","59","34","3","00:14:36","0","44","174","Default","Non quality on net"
"Loren Gabel","Boston Fleet","8","22","38","1","00:13:23","0","507","207","Wrist","Quality on net"
"Loren Gabel","Boston Fleet","8","22","38","1","00:17:27","0","503","235","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","22","38","1","00:17:43","0","533","252","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","85","42","1","00:07:32","0","482","88","Wrist","Quality on net"
"Loren Gabel","Boston Fleet","8","85","42","1","00:10:44","0","401","153","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","85","42","3","00:14:35","0","487","67","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","41","48","1","00:11:03","0","125","68","Default","Non quality on net"
"Loren Gabel","Boston Fleet","8","41","48","2","00:02:00","0","98","208","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","41","48","2","00:08:04","0","57","172","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","41","48","3","00:05:51","0","154","83","Default","Non quality on net"
"Loren Gabel","Boston Fleet","8","41","48","3","00:10:18","0","96","195","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","41","48","3","00:15:50","0","126","87","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","22","50","1","00:08:29","0","395","240","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","59","65","1","00:06:51","0","142","119","Wrist","Quality on net"
"Loren Gabel","Boston Fleet","8","59","65","1","00:17:23","0","63","59","Wrist","Non quality on net"
"Loren Gabel","Boston Fleet","8","59","83","1","00:07:47","0","86","128","Default","Quality on net"
"Loren Gabel","Boston Fleet","8","59","83","3","00:02:05","0","92","127","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","22","4","2","00:06:17","0","83","186","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","28","11","2","00:04:15","1","526","143","Wrist","Quality goal"
"Taylor Girard","Boston Fleet","9","155","16","1","00:15:52","0","102","191","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","48","19","1","00:15:00","0","349","20","Snap","Non quality on net"
"Taylor Girard","Boston Fleet","9","85","27","3","00:05:06","0","129","155","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","64","29","1","00:14:49","0","255","195","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","64","29","3","00:18:32","1","177","224","Default","Non quality goal"
"Taylor Girard","Boston Fleet","9","155","32","2","00:03:17","0","137","111","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","22","38","3","00:11:30","0","450","227","Wrist","Non quality on net"
"Taylor Girard","Boston Fleet","9","85","42","2","00:11:04","0","504","183","Wrist","Quality on net"
"Taylor Girard","Boston Fleet","9","85","42","2","00:16:20","0","305","11","Backhand","Non quality on net"
"Taylor Girard","Boston Fleet","9","64","45","1","00:06:35","0","476","237","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","64","45","2","00:10:28","0","419","95","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","64","45","3","00:07:11","0","549","189","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","41","48","3","00:03:07","0","65","189","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","22","50","1","00:11:37","0","450","191","Wrist","Non quality on net"
"Taylor Girard","Boston Fleet","9","70","52","2","00:03:03","0","494","186","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","155","56","1","00:07:05","0","399","51","Wrist","Non quality on net"
"Taylor Girard","Boston Fleet","9","155","56","1","00:13:01","0","395","73","Wrist","Non quality on net"
"Taylor Girard","Boston Fleet","9","155","56","3","00:00:45","0","498","226","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","64","57","1","00:03:39","0","87","89","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","155","68","1","00:03:30","0","490","279","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","155","68","2","00:01:41","0","545","25","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","155","68","3","00:03:56","0","533","51","Default","Non quality on net"
"Taylor Girard","Boston Fleet","9","155","68","3","00:12:33","0","485","103","Default","Quality on net"
"Taylor Girard","Boston Fleet","9","59","69","1","00:09:38","0","447","238","Snap","Non quality on net"
"Taylor Girard","Boston Fleet","9","59","69","1","00:15:00","0","483","63","Snap","Non quality on net"
"Taylor Girard","Boston Fleet","9","59","83","2","00:02:08","1","138","165","Default","Quality goal"
"Taylor Girard","Boston Fleet","9","59","83","2","00:07:35","0","187","232","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","155","32","2","00:11:13","0","76","212","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","155","32","2","00:17:35","0","93","218","Default","Quality on net"
"Jess Healey","Boston Fleet","10","59","34","3","00:01:43","0","284","13","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","64","45","3","00:14:25","1","399","135","Default","Non quality goal"
"Jess Healey","Boston Fleet","10","41","48","1","00:14:52","0","132","225","Default","Quality on net"
"Jess Healey","Boston Fleet","10","70","52","2","00:12:24","0","502","100","Default","Quality on net"
"Jess Healey","Boston Fleet","10","70","52","3","00:12:56","0","492","58","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","28","64","1","00:05:13","0","165","92","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","28","64","1","00:16:19","0","200","232","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","59","65","1","00:01:57","0","76","287","Wrist","Non quality on net"
"Jess Healey","Boston Fleet","10","59","65","1","00:08:50","0","278","268","Wrist","Non quality on net"
"Jess Healey","Boston Fleet","10","59","65","1","00:13:10","0","200","76","Wrist","Non quality on net"
"Jess Healey","Boston Fleet","10","155","68","3","00:01:19","0","447","53","Default","Non quality on net"
"Jess Healey","Boston Fleet","10","59","69","1","00:08:01","0","311","67","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","28","11","2","00:14:19","0","465","178","Snap","Quality on net"
"Sophie Jaques","Boston Fleet","11","155","16","1","00:15:09","0","166","50","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","16","3","00:03:52","0","100","118","Default","Quality on net"
"Sophie Jaques","Boston Fleet","11","48","19","1","00:04:19","0","449","240","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","19","2","00:07:51","0","388","127","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","19","3","00:04:52","0","529","237","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","19","3","00:14:49","0","423","200","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","85","27","1","00:17:18","0","97","160","Default","Quality on net"
"Sophie Jaques","Boston Fleet","11","85","27","2","00:04:26","0","135","93","Default","Quality on net"
"Sophie Jaques","Boston Fleet","11","59","28","2","00:09:55","0","211","21","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","28","2","00:10:36","0","180","95","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","31","3","00:05:22","0","527","217","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","1","00:05:23","0","261","181","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","1","00:09:00","0","191","210","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","1","00:09:20","0","183","236","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","1","00:14:04","0","201","59","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","2","00:03:09","0","38","120","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","2","00:17:21","0","201","105","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","3","00:08:17","0","200","160","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","38","3","00:19:11","0","155","160","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","40","1","00:07:37","1","100","75","Backhand","Quality goal"
"Sophie Jaques","Boston Fleet","11","64","40","3","00:11:13","0","153","87","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","40","3","00:19:38","1","188","193","Slap","Non quality goal"
"Sophie Jaques","Boston Fleet","11","155","43","1","00:09:01","0","199","71","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","43","1","00:17:30","0","388","252","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","1","00:17:29","0","57","200","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:01:51","0","117","144","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:05:05","0","81","145","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:05:49","0","186","107","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:07:51","0","113","110","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:12:45","0","157","59","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","2","00:19:04","0","45","170","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","3","00:16:49","0","183","117","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","48","44","3","00:19:16","0","152","75","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","50","2","00:03:12","0","184","58","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","6","50","3","00:14:07","0","207","148","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","51","1","00:08:00","0","51","63","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","51","2","00:08:07","0","211","57","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","51","2","00:14:37","0","204","123","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","51","2","00:15:00","0","201","211","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","155","51","3","00:04:02","0","201","152","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","85","55","1","00:07:42","0","174","12","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","85","55","2","00:17:23","0","152","52","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","85","55","3","00:12:40","0","245","283","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","85","58","2","00:19:28","0","465","166","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","85","58","3","00:05:23","0","537","114","Backhand","Quality on net"
"Sophie Jaques","Boston Fleet","11","59","59","1","00:02:02","0","413","269","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","59","2","00:10:13","0","390","170","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","59","2","00:12:39","0","394","231","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","59","59","3","00:15:23","0","418","237","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","63","1","00:03:19","0","415","188","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","63","1","00:19:04","0","441","171","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","63","2","00:00:39","0","435","223","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","63","3","00:03:12","0","447","195","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","64","63","3","00:15:54","0","399","259","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","1","00:05:13","0","205","237","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","1","00:13:22","0","176","138","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","1","00:18:09","0","45","119","Backhand","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","2","00:12:54","0","181","56","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","2","00:15:36","0","96","85","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","2","00:18:33","0","153","75","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","3","00:17:15","0","192","154","Default","Non quality on net"
"Sophie Jaques","Boston Fleet","11","19","70","3","00:18:20","0","207","170","Wrist","Non quality on net"
"Sophie Jaques","Boston Fleet","11","154","73","1","00:06:41","0","501","222","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","154","73","1","00:15:18","0","428","270","Snap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","154","73","2","00:12:10","0","396","237","Slap","Non quality on net"
"Sophie Jaques","Boston Fleet","11","154","73","3","00:08:13","0","457","130","Wrist","Quality on net"
"Sophie Jaques","Boston Fleet","11","154","73","3","00:19:31","0","546","202","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","1","00:18:53","0","107","116","Default","Quality on net"
"Megan Keller","Boston Fleet","12","22","4","2","00:07:47","0","201","247","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:03:01","0","172","249","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:15:41","0","37","126","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:17:20","1","163","141","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","28","11","3","00:13:23","0","392","153","Slap","Non quality on net"
"Megan Keller","Boston Fleet","12","64","14","2","00:18:38","1","467","185","Default","Quality goal"
"Megan Keller","Boston Fleet","12","64","14","3","00:14:28","0","399","72","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","16","1","00:05:40","0","139","203","Default","Quality on net"
"Megan Keller","Boston Fleet","12","155","16","1","00:05:45","0","186","249","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","16","3","00:14:12","0","75","172","Default","Quality on net"
"Megan Keller","Boston Fleet","12","48","19","1","00:05:14","0","465","166","Snap","Quality on net"
"Megan Keller","Boston Fleet","12","59","19","3","00:05:48","0","556","116","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","123","23","1","00:11:10","0","471","162","Default","Quality on net"
"Megan Keller","Boston Fleet","12","85","27","3","00:18:47","0","183","223","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","1","00:13:17","0","202","236","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:10:01","0","189","169","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:15:08","0","195","123","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:19:42","0","113","233","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:19:57","0","130","243","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","2","00:08:30","0","170","195","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","2","00:09:16","0","171","226","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","3","00:18:56","1","179","211","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","59","34","2","00:02:38","0","192","214","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","34","2","00:05:15","0","87","89","Default","Quality on net"
"Megan Keller","Boston Fleet","12","22","38","1","00:15:48","0","438","106","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","64","45","2","00:06:13","0","500","199","Default","Quality on net"
"Megan Keller","Boston Fleet","12","64","45","2","00:14:34","0","404","134","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","45","3","00:17:19","0","451","120","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","41","48","1","00:10:01","0","183","192","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","41","48","2","00:01:06","0","192","112","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","2","00:10:53","0","321","73","Slap","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","3","00:08:52","0","429","43","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","3","00:12:13","0","421","219","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","70","52","1","00:10:28","0","461","161","Default","Quality on net"
"Megan Keller","Boston Fleet","12","70","52","2","00:10:27","0","400","156","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","70","52","2","00:14:41","0","519","150","Default","Quality on net"
"Megan Keller","Boston Fleet","12","70","52","3","00:10:39","0","414","140","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","57","1","00:02:31","0","139","230","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","28","64","2","00:06:23","1","46","98","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","28","64","2","00:10:45","0","128","77","Default","Quality on net"
"Megan Keller","Boston Fleet","12","28","64","3","00:04:38","0","154","75","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","65","1","00:03:04","0","163","241","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","59","65","1","00:06:57","0","77","131","Wrist","Quality on net"
"Megan Keller","Boston Fleet","12","59","65","3","00:14:52","0","136","226","Wrist","Quality on net"
"Megan Keller","Boston Fleet","12","155","68","1","00:18:27","0","427","99","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","1","00:03:14","0","388","227","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","1","00:17:08","0","382","103","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","2","00:08:01","0","556","171","Backhand","Quality on net"
"Megan Keller","Boston Fleet","12","22","70","3","00:16:37","0","483","45","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","59","83","3","00:09:40","0","169","269","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","83","3","00:18:24","0","106","207","Default","Quality on net"
"Megan Keller","Boston Fleet","12","22","4","1","00:18:53","0","107","116","Default","Quality on net"
"Megan Keller","Boston Fleet","12","22","4","2","00:07:47","0","201","247","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:03:01","0","172","249","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:15:41","0","37","126","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","4","3","00:17:20","1","163","141","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","28","11","3","00:13:23","0","392","153","Slap","Non quality on net"
"Megan Keller","Boston Fleet","12","64","14","2","00:18:38","1","467","185","Default","Quality goal"
"Megan Keller","Boston Fleet","12","64","14","3","00:14:28","0","399","72","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","16","1","00:05:40","0","139","203","Default","Quality on net"
"Megan Keller","Boston Fleet","12","155","16","1","00:05:45","0","186","249","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","16","3","00:14:12","0","75","172","Default","Quality on net"
"Megan Keller","Boston Fleet","12","48","19","1","00:05:14","0","465","166","Snap","Quality on net"
"Megan Keller","Boston Fleet","12","59","19","3","00:05:48","0","556","116","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","123","23","1","00:11:10","0","471","162","Default","Quality on net"
"Megan Keller","Boston Fleet","12","85","27","3","00:18:47","0","183","223","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","1","00:13:17","0","202","236","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:10:01","0","189","169","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:15:08","0","195","123","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:19:42","0","113","233","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","29","3","00:19:57","0","130","243","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","2","00:08:30","0","170","195","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","2","00:09:16","0","171","226","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","155","32","3","00:18:56","1","179","211","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","59","34","2","00:02:38","0","192","214","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","34","2","00:05:15","0","87","89","Default","Quality on net"
"Megan Keller","Boston Fleet","12","22","38","1","00:15:48","0","438","106","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","64","45","2","00:06:13","0","500","199","Default","Quality on net"
"Megan Keller","Boston Fleet","12","64","45","2","00:14:34","0","404","134","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","45","3","00:17:19","0","451","120","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","41","48","1","00:10:01","0","183","192","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","41","48","2","00:01:06","0","192","112","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","2","00:10:53","0","321","73","Slap","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","3","00:08:52","0","429","43","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","22","50","3","00:12:13","0","421","219","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","70","52","1","00:10:28","0","461","161","Default","Quality on net"
"Megan Keller","Boston Fleet","12","70","52","2","00:10:27","0","400","156","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","70","52","2","00:14:41","0","519","150","Default","Quality on net"
"Megan Keller","Boston Fleet","12","70","52","3","00:10:39","0","414","140","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","64","57","1","00:02:31","0","139","230","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","28","64","2","00:06:23","1","46","98","Default","Non quality goal"
"Megan Keller","Boston Fleet","12","28","64","2","00:10:45","0","128","77","Default","Quality on net"
"Megan Keller","Boston Fleet","12","28","64","3","00:04:38","0","154","75","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","65","1","00:03:04","0","163","241","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","59","65","1","00:06:57","0","77","131","Wrist","Quality on net"
"Megan Keller","Boston Fleet","12","59","65","3","00:14:52","0","136","226","Wrist","Quality on net"
"Megan Keller","Boston Fleet","12","155","68","1","00:18:27","0","427","99","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","1","00:03:14","0","388","227","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","1","00:17:08","0","382","103","Snap","Non quality on net"
"Megan Keller","Boston Fleet","12","59","69","2","00:08:01","0","556","171","Backhand","Quality on net"
"Megan Keller","Boston Fleet","12","22","70","3","00:16:37","0","483","45","Wrist","Non quality on net"
"Megan Keller","Boston Fleet","12","59","83","3","00:09:40","0","169","269","Default","Non quality on net"
"Megan Keller","Boston Fleet","12","59","83","3","00:18:24","0","106","207","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","1","00:06:57","0","87","141","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","2","00:16:36","0","53","169","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","4","2","00:19:58","0","132","85","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","28","11","1","00:14:37","0","532","209","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","28","11","2","00:04:29","0","523","166","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","28","11","3","00:15:59","0","470","160","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","64","14","2","00:03:43","0","453","56","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:12:18","0","560","176","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:12:22","0","556","185","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","14","3","00:14:17","0","490","60","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","1","00:06:35","0","123","183","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:10:02","0","123","226","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:16:15","0","102","178","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:16:41","0","146","188","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:18:02","0","103","97","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","16","2","00:19:50","0","132","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","16","3","00:12:18","0","161","202","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","48","19","1","00:07:19","0","540","51","Backhand","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","2","00:16:48","0","555","263","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","3","00:01:05","0","532","201","Snap","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","19","3","00:07:54","0","438","116","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:03:14","0","171","78","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:09:52","0","123","178","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","123","23","2","00:10:18","0","171","227","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","123","23","4","00:00:52","1","473","111","Default","Quality goal"
"Hilary Knight","Boston Fleet","13","85","27","4","00:01:22","0","119","209","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","64","29","1","00:08:53","0","163","142","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","64","29","2","00:07:28","0","93","163","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","1","00:19:58","0","196","69","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","32","2","00:03:50","0","89","171","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","2","00:09:30","0","72","111","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:05:04","0","159","195","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:08:33","0","120","158","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","155","32","3","00:11:01","0","136","239","Default","Non quality on net"
"Hilary Knight","Boston Fleet","13","59","34","1","00:04:29","0","63","183","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","59","34","3","00:13:49","1","99","198","Default","Quality goal"
"Hilary Knight","Boston Fleet","13","22","38","1","00:15:49","0","553","172","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","22","38","3","00:10:39","0","429","263","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","85","42","1","00:04:38","0","530","131","Wrist","Quality on net"
"Hilary Knight","Boston Fleet","13","85","42","2","00:10:18","0","546","273","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","85","42","2","00:14:55","1","470","117","Wrist","Quality goal"
"Hilary Knight","Boston Fleet","13","41","48","1","00:14:25","0","126","208","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","3","00:16:28","0","127","192","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","3","00:17:03","0","111","194","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","41","48","4","00:00:55","0","112","126","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","22","50","2","00:18:27","0","458","240","Slap","Non quality on net"
"Hilary Knight","Boston Fleet","13","22","50","3","00:16:35","0","552","223","Wrist","Non quality on net"
"Hilary Knight","Boston Fleet","13","70","52","1","00:03:41","0","496","205","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","2","00:12:35","0","535","138","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","3","00:10:40","0","534","141","Default","Quality on net"
"Hilary Knight","Boston Fleet","13","70","52","3","00:18:01","0","507","106","Default","Quality on net"
